id,vil_code,vil_name,com_code,dis_code,pro_code,xcoor,ycoor,lattitude,longtitute,created_at,updated_at,deleted_at
9108,14030304,Ponhea Kaeut,140303,1403,14,556257,1219518,11.0316,105.515,"","",""
9109,14030305,Krouch,140303,1403,14,555875,1218695,11.0241,105.512,"","",""
9110,14030306,Prey Mlung,140303,1403,14,557759,1218613,11.0234,105.529,"","",""
9111,14030307,Angk,140303,1403,14,558449,1218725,11.0244,105.535,"","",""
9112,14030308,Krang Veaeng,140303,1403,14,558037,1216630,11.0054,105.531,"","",""
9113,14030309,Angkrong,140303,1403,14,557556,1217669,11.0148,105.527,"","",""
9114,14030310,Oknha Soeng,140303,1403,14,557915,1215822,10.9981,105.53,"","",""
9115,14030311,Thnoeng,140303,1403,14,557092,1214334,10.9847,105.523,"","",""
9116,14030312,Ta Bol,140303,1403,14,556372,1212390,10.9671,105.516,"","",""
9117,14030401,Traok,140304,1403,14,563541,1224594,11.0773,105.582,"","",""
9118,14030402,Pnov,140304,1403,14,565413,1223968,11.0717,105.599,"","",""
9119,14030403,Trapeang Re,140304,1403,14,563360,1224082,11.0727,105.58,"","",""
9120,14030404,Dak Por,140304,1403,14,563522,1223005,11.063,105.582,"","",""
9121,14030405,Chrey,140304,1403,14,565047,1222666,11.0599,105.596,"","",""
9122,14030406,Chambak,140304,1403,14,563545,1221638,11.0506,105.582,"","",""
9123,14030407,Doung,140304,1403,14,562553,1220110,11.0368,105.573,"","",""
9124,14030408,Samraong,140304,1403,14,564523,1220631,11.0415,105.591,"","",""
9125,14030409,Svay Pak,140304,1403,14,563869,1220311,11.0386,105.585,"","",""
9126,14030501,Kansaom Ak,140305,1403,14,556203,1236015,11.1808,105.515,"","",""
9127,14030502,Ballangk,140305,1403,14,556782,1238099,11.1996,105.52,"","",""
9128,14030503,Chruol,140305,1403,14,555978,1239003,11.2078,105.513,"","",""
9129,14030504,Ta Teang,140305,1403,14,556929,1239880,11.2157,105.521,"","",""
9130,14030505,Trapeang Run,140305,1403,14,557864,1237524,11.1944,105.53,"","",""
9131,14030506,Prey Andoung,140305,1403,14,559446,1237647,11.1955,105.545,"","",""
9132,14030507,Prey Khmau,140305,1403,14,560738,1235767,11.1784,105.556,"","",""
9133,14030508,Krouch,140305,1403,14,553722,1235856,11.1794,105.492,"","",""
9134,14030509,Toap Siem,140305,1403,14,559905,1236055,11.1811,105.549,"","",""
9135,14030601,Kou Khchak,140306,1403,14,561105,1237924,11.1979,105.56,"","",""
9136,14030602,Prey Thum,140306,1403,14,559492,1238704,11.205,105.545,"","",""
9137,14030603,Kou Kraok,140306,1403,14,560506,1240141,11.218,105.554,"","",""
9138,14030604,Skea,140306,1403,14,559946,1241509,11.2304,105.549,"","",""
9139,14030605,Prey Kuy,140306,1403,14,561471,1243534,11.2487,105.563,"","",""
9140,14030606,Hab,140306,1403,14,563538,1242425,11.2386,105.582,"","",""
9141,14030607,Chamreh,140306,1403,14,562060,1241809,11.2331,105.569,"","",""
9142,14030608,Trapeang Trav,140306,1403,14,558717,1240539,11.2216,105.538,"","",""
9143,14030609,Romeas Chhor,140306,1403,14,564147,1241280,11.2282,105.588,"","",""
9144,14030610,Kraol,140306,1403,14,563779,1237568,11.1947,105.584,"","",""
9145,14030611,Prey Snuol,140306,1403,14,562065,1236417,11.1843,105.568,"","",""
9146,14030612,Trav,140306,1403,14,561441,1239580,11.2129,105.563,"","",""
9147,14030701,Tuol Roka,140307,1403,14,552038,1230448,11.1305,105.477,"","",""
9148,14030702,Khmaer Eslam,140307,1403,14,553008,1231657,11.1414,105.485,"","",""
9149,14030703,Preaek Phdau,140307,1403,14,552947,1231003,11.1355,105.485,"","",""
9150,14030704,Anlong Chak,140307,1403,14,554417,1228190,11.11,105.498,"","",""
9151,14030705,Roka Thum,140307,1403,14,552512,1232658,11.1505,105.481,"","",""
9152,14030706,Kampong Svay Khang Kaeut,140307,1403,14,552108,1233492,11.158,105.477,"","",""
9153,14030707,Kampong Svay Khang Lech,140307,1403,14,551168,1234510,11.1672,105.469,"","",""
9154,14030708,Kampong Trabaek,140307,1403,14,553533,1231511,11.1401,105.49,"","",""
9155,14030709,Anlong Reach,140307,1403,14,553431,1229419,11.1211,105.489,"","",""
9156,14030710,Boeng Khyang,140307,1403,14,552524,1228789,11.1155,105.481,"","",""
9157,14030801,Angkor Angk,140308,1403,14,547822,1213350,10.9759,105.438,"","",""
9158,14030802,Peam Montear,140308,1403,14,554701,1210767,10.9524,105.501,"","",""
9159,14030803,Set Kramuon,140308,1403,14,554092,1213247,10.9749,105.495,"","",""
9160,14030804,Chamnang Teak,140308,1403,14,552515,1216552,11.0048,105.481,"","",""
9161,14030805,Krachab Kraom,140308,1403,14,550623,1216961,11.0085,105.463,"","",""
9162,14030806,Krachab Leu,140308,1403,14,550890,1216604,11.0053,105.466,"","",""
9163,14030807,Sakhakkar,140308,1403,14,550805,1219404,11.0306,105.465,"","",""
9164,14030808,Ta Kaev,140308,1403,14,551020,1221731,11.0517,105.467,"","",""
9165,14030809,Dangkieb Kdam,140308,1403,14,552390,1222846,11.0617,105.48,"","",""
9166,14030810,Preaek Ta,140308,1403,14,553402,1225785,11.0883,105.489,"","",""
9167,14030811,Khlam,140308,1403,14,553646,1226134,11.0914,105.491,"","",""
9168,14030901,Prasat,140309,1403,14,559293,1232389,11.1479,105.543,"","",""
9169,14030902,Chambak,140309,1403,14,558452,1231925,11.1437,105.535,"","",""
9170,14030903,Ampil,140309,1403,14,563100,1231783,11.1424,105.578,"","",""
9171,14030904,Poan Voat,140309,1403,14,561953,1231281,11.1379,105.567,"","",""
9172,14030905,Chroloang,140309,1403,14,557945,1231597,11.1408,105.531,"","",""
9173,14030906,Doung Tung,140309,1403,14,560072,1233756,11.1603,105.55,"","",""
9174,14030907,Bei,140309,1403,14,561106,1232635,11.1501,105.56,"","",""
9175,14030908,Phloang,140309,1403,14,561323,1233770,11.1604,105.562,"","",""
9176,14030909,Thkov,140309,1403,14,562384,1233214,11.1553,105.571,"","",""
9177,14031001,Chheu Teal,140310,1403,14,564409,1226235,11.0922,105.59,"","",""
9178,14031002,Roluos,140310,1403,14,565657,1225970,11.0898,105.601,"","",""
9179,14031003,Chhvang,140310,1403,14,566119,1227740,11.1058,105.605,"","",""
9180,14031004,Traok,140310,1403,14,564568,1228402,11.1118,105.591,"","",""
9181,14031005,Tramot,140310,1403,14,566222,1229809,11.1245,105.606,"","",""
9182,14031006,Pou,140310,1403,14,564103,1229210,11.1191,105.587,"","",""
9183,14031007,Angkanh,140310,1403,14,568281,1229697,11.1234,105.625,"","",""
9184,14031008,Pratheat,140310,1403,14,567560,1228277,11.1106,105.619,"","",""
9185,14031009,Prey Nheat,140310,1403,14,567251,1229909,11.1253,105.616,"","",""
9186,14031101,Prey Ta Nen,140311,1403,14,564814,1232099,11.1452,105.594,"","",""
9187,14031102,Doung,140311,1403,14,566025,1231560,11.1403,105.605,"","",""
9188,14031103,Tbaeng,140311,1403,14,566070,1235122,11.1725,105.605,"","",""
9189,14031104,Pnov,140311,1403,14,565300,1236735,11.1871,105.598,"","",""
9190,14031105,A Kreach,140311,1403,14,563877,1234929,11.1708,105.585,"","",""
9191,14031106,Prey Damrei,140311,1403,14,563154,1235295,11.1741,105.578,"","",""
9192,14031107,Prey Mnoas,140311,1403,14,564810,1232660,11.1503,105.594,"","",""
9193,14031108,Svay Chek,140311,1403,14,566550,1234240,11.1645,105.61,"","",""
9194,14031201,Chi Peay,140312,1403,14,562911,1218619,11.0233,105.576,"","",""
9195,14031202,Chi Ak,140312,1403,14,561437,1221179,11.0465,105.562,"","",""
9196,14031203,Prey Samraong,140312,1403,14,561803,1218695,11.024,105.566,"","",""
9197,14031204,Beng,140312,1403,14,561064,1220328,11.0388,105.559,"","",""
9198,14031205,Prey Krang,140312,1403,14,559618,1219243,11.029,105.546,"","",""
9199,14031206,Prey Poun,140312,1403,14,560983,1222300,11.0566,105.558,"","",""
9200,14031207,Ta Proy,140312,1403,14,561975,1223900,11.0711,105.567,"","",""
9201,14031208,Trapeang Krasang,140312,1403,14,559014,1223003,11.063,105.54,"","",""
9202,14031301,Ta Ho,140313,1403,14,562370,1227858,11.1069,105.571,"","",""
9203,14031302,Thum,140313,1403,14,562616,1226622,11.0957,105.573,"","",""
9204,14031303,Pouthi Vongs,140313,1403,14,561769,1226570,11.0953,105.566,"","",""
9205,14031304,Pou,140313,1403,14,561791,1226336,11.0931,105.566,"","",""
9206,14031305,Tbaeng,140313,1403,14,562754,1225035,11.0814,105.575,"","",""
9207,14031306,Ruessei,140313,1403,14,561102,1224990,11.081,105.559,"","",""
9208,14031307,Ta Muong,140313,1403,14,559300,1224309,11.0748,105.543,"","",""
9209,14040101,Mean Chey,140401,1404,14,546806,1287442,11.646,105.429,"","",""
9210,14040102,Prey Tbal,140401,1404,14,549547,1287903,11.6501,105.455,"","",""
9211,14040103,Kandach,140401,1404,14,546171,1288468,11.6553,105.424,"","",""
9212,14040104,Chong Ampil,140401,1404,14,546261,1289412,11.6638,105.424,"","",""
9213,14040105,Chambak,140401,1404,14,546796,1289666,11.6661,105.429,"","",""
9214,14040106,Prey Svay,140401,1404,14,546964,1291277,11.6807,105.431,"","",""
9215,14040107,Pear Roung,140401,1404,14,548581,1290566,11.6742,105.446,"","",""
9216,14040201,Prasrae Lech,140402,1404,14,560366,1291860,11.6857,105.554,"","",""
9217,14040202,Prasrae Mukh,140402,1404,14,561027,1292100,11.6879,105.56,"","",""
9218,14040203,Cheung Tuek,140402,1404,14,561199,1292887,11.695,105.562,"","",""
9219,14040204,Prey Phdau,140402,1404,14,561107,1293300,11.6987,105.561,"","",""
9220,14040205,Thommeak Ker,140402,1404,14,561822,1294619,11.7106,105.567,"","",""
9221,14040206,Chh'oeng Chumnir,140402,1404,14,560868,1293924,11.7044,105.559,"","",""
9222,14040207,Ou Ta Thok,140402,1404,14,561087,1295154,11.7155,105.561,"","",""
9223,14040208,Kanhchriech,140402,1404,14,559966,1294352,11.7083,105.55,"","",""
